date,total_pixels,water_percent,class1_percent,class2_percent,class3_percent
2021-11-16,674545,0.0364108735309457,1.0385497507425683e-5,0.03540793120022859,9.925568332096832e-4
2021-11-16,674522,0.03365385488145394,5.934772521100416e-6,0.03278886178650356,8.590583224292852e-4
2021-12-02,639989,0.03844445101719069,6.255214633616104e-6,0.03754995532458359,8.882404779734867e-4
2021-12-09,394721,0.09727490814711293,0,0.09708475660314303,1.9015154396989265e-4
2021-12-10,674558,0.037467848341661884,7.418069430383984e-6,0.036451572829699276,0.0010088574425322217
2022-01-26,673866,0.03532558292098629,4.455415859081442e-6,0.03447756876914112,8.435587359860864e-4
2022-01-27,674554,0.03434461438912586,5.934490762278794e-6,0.03344257179325948,8.961081051040979e-4
2022-02-03,674557,0.03398885329561487,1.4836160871902253e-6,0.03310165087547512,8.857188040525645e-4
2022-02-04,674303,0.031684868661451066,5.9367015263768035e-6,0.03113572377026121,5.432081896634775e-4
2022-02-11,673260,0.03262005509476388,2.972952879151655e-6,0.03197938374930669,6.3769839257803e-4
2022-02-12,674559,0.029960345270534094,1.4836116849698994e-6,0.029378769490025894,5.800921688232307e-4
2022-02-19,674559,0.030235046155655084,2.967223369939799e-6,0.02957483895584348,6.572399764416655e-4
2022-03-07,674559,0.028133001121454313,1.4836116849698994e-6,0.02738508628967831,7.464312200910324e-4
2022-03-23,674559,0.02534788381323827,0,0.024841972228663536,5.059115845747357e-4
2022-03-31,673380,0.0240454131630797,0,0.023852205689737692,1.9320747334200883e-4
2022-04-01,576579,0.004619833688029843,0,0.004616361434224484,3.4722538053587695e-6
2022-04-09,663890,0.024424781012633595,0,0.023723834400416286,7.00946612217309e-4
2022-04-24,674559,0.023679926103804566,0,0.02303603863252763,6.438874712769363e-4
2022-05-03,674559,0.022845583618772765,0,0.022252138944784807,5.934446739879598e-4
2022-05-19,674517,0.022088706434527105,0,0.021035276497197972,0.00105342993732913
2022-06-27,674559,0.02468224252200015,2.967223369939799e-6,0.02289152321824148,0.0017877520803887288
2022-06-28,674559,0.022513027696022987,1.4836116849698994e-6,0.020659996701495584,0.0018515473828424344
2022-07-06,550347,0.03121137863097107,0,0.02968759541917858,0.0015237832117924867
2022-07-13,674542,0.018432358093081753,0,0.016181663579844754,0.0022506945132369964
2022-07-14,674559,0.015784726524898665,1.4836116849698994e-6,0.013630522358322381,0.002152720554891324
2022-07-21,674559,0.01447079929009406,0,0.011006566005689344,0.003464233284404715
2022-07-22,674559,0.010885433475175324,0,0.006723902698834757,0.004161530776340568
2022-07-29,674559,0.01343199766061829,1.4836116849698994e-6,0.010645774916244818,0.0027847391326885013
2022-08-06,674258,0.025262141523761505,2.9684948576851915e-6,0.025101842801446506,1.5733022745731515e-4
2022-08-07,674559,0.014998837052072488,0,0.014951361478153452,4.747557391903678e-5
2022-08-14,674559,0.01289807781466534,0,0.012860987522541093,3.7090292124247486e-5
2022-08-15,674559,0.005876428795869718,0,0.005812633493416012,6.379530245370567e-5
2022-08-22,674559,0.01610121289677047,1.4836116849698994e-6,0.015744605010469055,3.5512427461644206e-4
2022-08-23,674549,0.00792805556497966,0,0.007506354504939656,4.217010600399997e-4
2022-08-30,670812,0.006896727282760778,0,0.006825115827141747,7.161145561903102e-5
2022-08-31,673791,0.003400385220306736,1.4853040608755239e-6,0.003370679139089226,2.8220777156634955e-5
2022-09-08,661994,0.0018285765926913402,1.5117347700118068e-6,0.001783224549590986,4.38403083303424e-5
2022-09-15,674558,0.006540229639226527,0,0.006526877114251836,1.3352524974691172e-5
2022-09-16,672129,0.004815161882254814,0,0.004800272085059748,1.488979719506519e-5
2022-09-23,674557,0.007626473224229489,1.4836160871902253e-6,0.007587899205962543,3.7090402179755637e-05
2022-09-24,673827,0.004097548413067022,0,0.004064873470887836,3.267494217918645e-5
2022-10-01,674547,0.005093358683724365,2.967276197367466e-6,0.005068136836046742,2.2254571480255998e-5
2022-10-02,673222,0.0037099009656954207,1.486560409582772e-6,0.0036727369554558514,3.5677449829986523e-05
2022-10-09,673977,0.005422471250111751,0,0.005383864010418108,3.8607239693642936e-5
2022-10-10,672825,0.0030710058277306435,0,0.003039769624631765,3.123620309887859e-5
2022-10-17,674558,0.003262466935482876,0,0.0032313110438752634,3.1155891607612735e-5
2022-10-18,646734,0.0020059905235055445,4.642443013966636e-6,0.001976588384417089,2.475969607448873e-5
2022-11-18,574425,0.1298755256007635,0.015927810223994504,0.044674095178808965,0.06927362019796003
2022-11-19,674516,0.11190198154160287,0.021447236953034854,0.015874633773273947,0.07458011081529446
2022-11-26,483253,0.12927900191676314,0.0018829314910210554,0.11008053253112111,0.01731553789462099
2022-12-13,112457,0.9358206055711719,0.5357576383362418,0.012055836498134758,0.38800713073679943
2023-01-22,653132,0.9741542858654416,0.6061613852211624,0.014632172656366469,0.3533607279879132
2023-01-29,503166,0.23340060412589264,0.003418753362990429,0.015458961827693926,0.21452288893520835
2023-01-30,673306,0.028768609470840815,5.856316729194091e-4,0.015395258186917974,0.012787719611003454
2023-02-06,673734,0.5080050138730786,5.941656982736843e-6,0.50536525800388,0.0026338142122152466
2023-02-15,674038,0.03079033379043841,2.9695186941217666e-5,0.020969803581594285,0.00979083502190294
2023-03-03,560582,0.0773014710036908,1.7849336147490084e-6,0.06808956861276443,0.00921011745731158
2023-04-27,674559,0.028056580574465768,0,0.02654774749085138,0.0015088330836143878
2023-04-28,674559,0.029092868791204648,0,0.027938618900298067,0.0011542498909065818
2023-05-13,674559,0.029552421874187853,0,0.027470914680175085,0.0020815071940127688
2023-05-22,674358,0.027342984647285733,0,0.025845572264577166,0.0014974123827085682
2023-05-29,673397,0.050299394790328626,2.8236516921842437e-5,0.04591976240250391,0.004351395870902877
2023-06-06,673467,0.042181318766875565,2.6748241772218452e-5,0.03738000936876235,0.004774561156340993
2023-06-07,645367,0.04389608615869736,1.2404024694978572e-5,0.03926008192894914,0.004623600205053263
2023-06-15,674559,0.03631991366613553,6.231169076873577e-5,0.03145070011606432,0.004806901859302474
2023-06-22,669883,0.039084777523119604,2.0764796421573456e-4,0.032319039178277435,0.0065580903806264365
2023-06-23,653140,0.042425543582224966,1.7622010065440383e-4,0.03608161995866643,0.006167703522904133
2023-06-30,674559,0.04096436877306136,3.6051763944768553e-4,0.030958891569624357,0.009644959563989317
2023-07-01,674559,0.03295254567954674,3.189765122685284e-4,0.02420220396159427,0.008431365205683938
2023-07-08,674433,0.03403952370701892,5.074897834002822e-4,0.022626939133534793,0.010905094790083843
2023-07-09,674555,0.031632039730496685,4.3915166487325615e-4,0.021604248842394223,0.009588639223229238
2023-07-16,674559,0.034206226643771494,6.320185777971771e-4,0.023147385144005904,0.010426822921968453
2023-07-17,674559,0.029255955532935578,5.949282856729296e-4,0.01922228970748418,0.0094387375397785
2023-07-24,674558,0.031400484265536883,7.106510514307857e-4,0.01979417283475816,0.010895660379347995
2023-07-25,674555,0.026904707038510056,6.616947382887576e-4,0.015690770296282287,0.010552242003939012
2023-08-01,674558,0.029429366492682615,6.972985264560945e-4,0.017032288860624956,0.01169977910560162
2023-08-02,674555,0.0285786498552034,6.498257743732641e-4,0.017829819409234716,0.010099004671595455
2023-08-09,674557,0.03306598590835953,5.504215683475736e-4,0.022990749060250726,0.009524815279761246
2023-08-10,674401,0.029608222634947615,4.2292846915218237e-4,0.020924091401689476,0.008261202764105961
2023-08-18,674537,0.03316547047685512,2.907973817227569e-4,0.025879215672567072,0.0069954574225653
2023-08-25,387264,0.06983346362388557,3.050809421106428e-4,0.06501421891122253,0.004514163770552393
2023-08-26,674509,0.031309484695932005,1.261163486068644e-4,0.026781165920071417,0.0044022024272537255
2023-09-10,674545,0.03792876199185455,1.3056054009335144e-4,0.03471222504955471,0.003085976402206489
2023-09-11,674532,0.03386220409736085,1.439160983634203e-4,0.0304764666080276,0.0032418213909698283
2023-10-04,674559,0.04089481938450398,2.967223369939799e-6,0.0383756467434251,0.0025162054177089496
2023-10-05,674559,0.040560256222415714,1.4836116849698994e-6,0.03811229694221538,0.002446475668515364
2023-10-12,674559,0.048380169780915694,1.4836116849698994e-6,0.044822468960357874,0.003556217208872849
2023-10-28,674557,0.05489143889460573,1.4836160871902253e-6,0.048810096553212994,0.0060798587253055435
2023-10-29,666192,0.05595828228055764,1.5022598052409629e-6,0.04982305323595354,0.006133726784798852
2023-11-21,574142,0.12277733214850454,1.0457518698607422e-5,0.11578822381826859,0.006978650811537353
2023-12-16,674544,0.11268330968481644,1.186915761807319e-5,0.10567605575604648,0.006995384771151886
